avg(word_count),variance,relative_variance,to_id,date
15.851851851851851,277.6277777777778,17.51390186915888,1237140444,2024-07-28T09:27:54Z
29.904761904761905,730.9904761904761,24.443949044585985,1235913552,2024-07-21T21:38:31Z
31.272727272727273,906.6181818181818,28.990697674418605,1166112326,2023-07-19T12:18:06Z
15.909090909090908,245.6909090909091,15.443428571428573,1020996866,2021-05-02T09:17:31Z
19.75,302.8666666666666,15.335021097046411,1090286135,2022-05-28T16:31:19Z
15.8,313.2,19.82278481012658,1015951177,2021-04-04T15:01:56Z
19.555555555555557,230.9673202614379,11.810828877005346,1253126447,2024-10-24T13:37:20Z
43.18181818181818,1234.2510822510822,28.582656641604007,1077573843,2022-03-17T01:08:08Z
24.88888888888889,510.6111111111111,20.515625,1025589206,2021-05-28T11:31:13Z
35.77777777777778,578.6535947712417,16.17354767994154,1247553263,2024-09-24T20:26:06Z
2.1,4.322222222222222,2.058201058201058,1023074127,2021-05-14T06:22:21Z
16.333333333333332,1134.7058823529414,69.47178871548621,991013338,2020-11-27T20:21:47Z
31.67878787878788,1244.7293359123144,39.292202109342234,1111505759,2022-09-21T09:31:01Z
32.142857142857146,1392.4761904761908,43.32148148148149,1076887427,2022-03-13T13:08:45Z
34.0188679245283,804.1727140783745,23.63902043602543,1030859087,2021-06-28T12:00:02Z
34.57142857142857,896.6190476190476,25.935261707988982,1252069934,2024-10-19T16:48:35Z
13.75,437.5833333333333,31.824242424242424,1257004501,2024-11-12T18:04:26Z
3.25,1.3571428571428572,0.4175824175824176,1259482636,2024-11-25T12:05:27Z
36.7,484.22105263157897,13.194034131650652,1154593916,2023-05-13T13:31:11Z
22.4,585.1555555555556,26.123015873015873,1077573788,2022-03-17T01:07:44Z
18.0,494.0,27.444444444444443,984595699,2020-10-21T00:00:43Z
4.2,6.2,1.4761904761904763,1232897680,2024-07-06T06:05:00Z
22.25,550.009090909091,24.719509703779373,1096716982,2022-07-06T06:26:19Z
16.666666666666668,168.66666666666669,10.120000000000001,1033421033,2021-07-13T15:45:17Z
21.785714285714285,304.0274725274725,13.955359394703658,1268145762,2025-01-08T09:43:51Z
11.8,89.32631578947367,7.570026761819802,1258606671,2024-11-20T17:01:09Z
42.08181818181818,1599.8739783152625,38.0181761967334,1164733453,2023-07-10T19:36:23Z
8.368098159509202,302.3451488298114,36.13068860649506,990561047,2020-11-25T05:24:42Z
37.9375,385.0927419354838,10.150714779189029,1154593615,2023-05-13T13:28:47Z
21.25,482.80434782608694,22.720204603580562,1095009141,2022-06-25T21:41:54Z
3.0,7.333333333333333,2.444444444444444,1050279500,2021-10-16T21:43:59Z
26.77777777777778,453.44444444444446,16.933609958506224,1044718543,2021-09-16T18:14:55Z
24.555555555555557,180.27777777777777,7.341628959276018,1016054240,2021-04-05T04:14:04Z
22.571428571428573,389.61904761904765,17.261603375527425,1014089634,2021-03-25T03:08:00Z
45.5,472.27272727272737,10.379620379620382,994416763,2020-12-15T16:40:49Z
27.091428571428573,896.7136799017596,33.099534693694984,1234928714,2024-07-16T21:21:05Z
25.305555555555557,712.7325396825398,28.165061941351738,1023961616,2021-05-19T09:37:21Z
37.486486486486484,1220.701201201201,32.563766722742926,953683446,2020-04-28T14:38:50Z
27.875,607.0499999999998,21.777578475336316,1043582452,2021-09-10T20:59:41Z
29.11111111111111,211.11111111111111,7.251908396946565,1253366115,2024-10-25T16:19:58Z
43.111111111111114,1796.1794871794873,41.66395717684377,1253154555,2024-10-24T16:18:02Z
23.38888888888889,412.4869281045751,17.636020679055466,1247090127,2024-09-22T19:21:45Z
15.5,420.3,27.116129032258065,1233932610,2024-07-11T17:46:45Z
57.964285714285715,4885.443121693122,84.28367677597498,970598098,2020-08-01T08:14:05Z
20.473684210526315,232.3742690058479,11.349900028563265,966569035,2020-07-07T21:01:50Z
32.77777777777778,422.30065359477123,12.883748753738782,1081253186,2022-04-06T08:18:45Z
86.25,5577.8,64.67014492753623,1247552513,2024-09-24T20:22:20Z
5.954545454545454,5.95021645021645,0.9992729916394039,1249846025,2024-10-07T04:24:54Z
12.153846153846153,71.14102564102562,5.8533755274261585,1243737847,2024-09-03T04:10:02Z
39.0,1272.222222222222,32.621082621082614,1242224701,2024-08-25T17:34:00Z
23.11111111111111,386.6111111111111,16.728365384615383,1238604967,2024-08-04T19:00:50Z
5.8431372549019605,83.09490196078431,14.220939597315438,1078656527,2022-03-22T17:30:40Z
10.9,105.65555555555555,9.693170234454637,956467195,2020-05-13T14:30:30Z
18.857142857142858,284.1318681318681,15.067599067599065,1083723239,2022-04-20T09:05:03Z
19.166666666666668,310.16666666666663,16.18260869565217,1035120240,2021-07-23T20:05:42Z
27.625,439.4107142857143,15.906270200387848,987764289,2020-11-09T02:53:49Z
28.666666666666668,572.6666666666666,19.97674418604651,971276578,2020-08-05T03:32:41Z
64.6,3638.884210526315,56.329476943131816,1248416186,2024-09-29T11:30:47Z
29.55,713.6384615384616,24.150201744110372,1220929536,2024-04-26T19:56:09Z
27.333333333333332,470.3529411764706,17.208034433285512,1088248027,2022-05-16T23:53:35Z
27.875,607.0499999999998,21.777578475336316,1044066220,2021-09-13T11:30:58Z
22.571428571428573,389.61904761904765,17.261603375527425,1012095386,2021-03-14T15:48:22Z
31.733333333333334,126.78095238095239,3.9951980792316926,991053392,2020-11-28T00:47:19Z
23.558823529411764,264.49643493761147,11.227064654030949,1246713977,2024-09-20T16:34:37Z
26.88888888888889,454.8611111111111,16.916322314049587,1031711336,2021-07-03T05:58:13Z
20.142857142857142,134.13186813186815,6.659028914348064,1258625653,2024-11-20T19:03:45Z
1.5,3.6666666666666665,2.444444444444444,1023074165,2021-05-14T06:22:50Z
19.7,263.5894736842106,13.380176329147746,1084752724,2022-04-26T11:11:20Z
17.625,396.25000000000006,22.482269503546103,1074705745,2022-03-01T18:26:42Z
49.142857142857146,2643.2285714285717,53.78662790697675,1031692753,2021-07-03T03:13:50Z
48.10526315789474,3249.5438596491235,67.55069292487237,1016054297,2021-04-05T04:14:42Z
27.625,439.4107142857143,15.906270200387848,988144001,2020-11-11T10:34:55Z
48.75,2039.3571428571424,41.83296703296703,962515533,2020-06-14T14:13:28Z
21.363636363636363,881.4545454545454,41.259574468085106,1252069276,2024-10-19T16:44:20Z
28.0,502.85714285714283,17.959183673469386,1250764401,2024-10-12T11:26:27Z
28.8125,395.77016129032256,13.736057658666294,1241798185,2024-08-23T05:51:37Z
5.395348837209302,27.27715458276334,5.055679513184585,1000175686,2021-01-13T23:38:22Z
12.833333333333334,581.7666666666667,45.33246753246753,985742667,2020-10-27T18:07:04Z
24.272727272727273,304.39826839826844,12.540752630640272,1156521471,2023-05-23T08:18:47Z
32.44,504.4963265306123,15.551674677269183,1154492225,2023-05-12T21:26:11Z
19.166666666666668,310.16666666666663,16.18260869565217,1037027876,2021-08-04T03:20:35Z
35.375,276.51666666666665,7.816725559481743,1012337566,2021-03-15T20:55:35Z
26.282608695652176,1084.4294685990337,41.26034371840823,1009958522,2021-03-03T03:37:09Z
39.54545454545455,885.2727272727273,22.386206896551723,1006911643,2021-02-15T13:57:09Z
56.625,2888.2678571428573,51.00693787448755,1242205134,2024-08-25T15:19:33Z
28.0,610.0,21.785714285714285,1262810783,2024-12-13T07:13:46Z
7.2,96.88571428571427,13.456349206349204,1215634218,2024-03-26T07:56:48Z
18.176470588235293,526.3315508021388,28.95675198587819,1160375161,2023-06-16T03:04:45Z
32.583333333333336,2085.2101449275365,63.99621928166352,1240964931,2024-08-18T15:07:46Z
29.0,672.2702702702701,23.18173345759552,1136038948,2023-01-28T11:23:12Z
14.6,425.25714285714287,29.12720156555773,1016603791,2021-04-08T02:08:40Z
51.125,2052.1166666666663,40.139201303993474,1147411132,2023-03-30T19:48:09Z
30.5,605.5,19.852459016393443,1015644418,2021-04-02T17:19:47Z
27.125,500.125,18.43778801843318,1010147676,2021-03-04T01:12:12Z
26.833333333333332,322.96666666666675,12.036024844720501,1261621917,2024-12-07T01:18:08Z
56.421052631578945,2413.0350877192986,42.76834577114429,1241357553,2024-08-20T18:33:37Z
28.0,776.5714285714286,27.73469387755102,1243902050,2024-09-04T00:57:11Z
32.629629629629626,423.39601139601143,12.975814197153587,1016641619,2021-04-08T08:50:38Z
4.666666666666667,1.3333333333333335,0.28571428571428575,960096511,2020-06-01T03:19:46Z
30.033333333333335,324.0333333333333,10.789123196448388,1254382514,2024-10-30T18:56:29Z
51.55555555555556,1081.6732026143789,20.98073022312373,1251669733,2024-10-17T11:37:54Z
23.428571428571427,115.28571428571428,4.920731707317073,1237140319,2024-07-28T09:26:50Z
9.0,175.60000000000005,19.511111111111116,1234926720,2024-07-16T21:07:15Z
11.2,82.7,7.383928571428572,1234639500,2024-07-15T11:06:37Z
5.416666666666667,21.482269503546103,3.965957446808511,988214212,2020-11-11T20:11:37Z
47.5,2957.7857142857138,62.26917293233082,1009962902,2021-03-03T04:06:45Z
37.64705882352941,974.9926470588233,25.898242187499992,966307403,2020-07-06T10:25:25Z
38.333333333333336,1060.3333333333335,27.660869565217393,1247800592,2024-09-26T02:29:02Z
56.421052631578945,2413.0350877192986,42.76834577114429,1241226452,2024-08-20T01:34:17Z
29.756756756756758,709.1336336336337,23.831012211121205,1140483756,2023-02-20T07:44:00Z
28.5625,778.1895161290323,27.245147173007695,1078656634,2022-03-22T17:31:25Z
26.181818181818183,627.9653679653679,23.984788359788357,1156521451,2023-05-23T08:18:37Z
32.8,351.7,10.722560975609756,1258230296,2024-11-18T21:12:00Z
28.442622950819672,510.7841530054642,17.958405379442834,1253129464,2024-10-24T13:57:06Z
27.338666666666665,860.6523778966127,31.481139456811334,1234928425,2024-07-16T21:18:34Z
34.916666666666664,610.6287878787879,17.4881753091777,1234638680,2024-07-15T10:58:57Z
3.4,1.8,0.5294117647058824,1233930056,2024-07-11T17:27:16Z
22.818181818181817,459.7748917748917,20.149497249098843,1087730812,2022-05-14T05:10:41Z
30.63157894736842,794.2456140350878,25.92898052691867,1045073441,2021-09-18T17:03:06Z
17.8,412.7,23.185393258426966,1015951282,2021-04-04T15:02:44Z
27.419354838709676,811.7182795698925,29.603843137254906,1250906474,2024-10-13T07:39:18Z
27.285714285714285,332.2380952380952,12.176265270506107,1236476081,2024-07-24T22:42:36Z
41.333333333333336,4092.0,99.0,1233931023,2024-07-11T17:34:32Z
15.444444444444445,235.64102564102566,15.257332595462094,1096382488,2022-07-04T04:21:36Z
18.5,299.0,16.16216216216216,956541747,2020-05-13T23:10:05Z
22.125,839.0499999999997,37.9231638418079,1077573923,2022-03-17T01:08:46Z
36.75,1757.357142857143,47.819241982507286,1031709996,2021-07-03T05:46:07Z
30.557142857142857,730.0470709146966,23.891208491832053,988144018,2020-11-11T10:35:14Z
28.25,407.35714285714283,14.419721871049305,971276454,2020-08-05T03:31:17Z
35.1025641025641,955.1581751581751,27.21049585914451,1176389971,2023-09-21T12:13:58Z
44.68,3177.143333333333,71.10884810504326,1031707676,2021-07-03T05:24:54Z
46.2,811.7,17.56926406926407,1258348395,2024-11-19T05:21:27Z
31.77777777777778,342.69444444444446,10.78409090909091,1253156005,2024-10-24T16:26:09Z
70.45,5338.1552631578925,75.77225355795447,1248415288,2024-09-29T11:21:31Z
28.333333333333332,1072.969696969697,37.869518716577545,1083725216,2022-04-20T09:25:21Z
19.666666666666668,347.46666666666664,17.66779661016949,1033501967,2021-07-14T02:33:49Z
22.571428571428573,389.61904761904765,17.261603375527425,1010964695,2021-03-08T08:14:37Z
19.636363636363637,241.45454545454544,12.296296296296296,1250503815,2024-10-10T20:27:50Z
37.083333333333336,707.9015151515151,19.089479060265575,1007265859,2021-02-17T06:19:08Z
32.25,548.7857142857143,17.016611295681063,995760637,2020-12-22T19:22:13Z
43.75,1016.0227272727273,23.223376623376623,1251847879,2024-10-18T12:35:41Z
25.75438596491228,552.9028822055137,21.46829992214869,1243687455,2024-09-02T21:44:16Z
7.416666666666667,130.62878787878788,17.61287027579162,1023074195,2021-05-14T06:23:12Z
24.6,294.4888888888889,11.971093044263775,1123192370,2022-11-22T12:41:16Z
24.8,1000.6222222222223,40.34767025089606,1096381860,2022-07-04T04:14:47Z
22.555555555555557,183.02777777777777,8.114532019704432,1066189272,2022-01-17T06:15:33Z
19.166666666666668,310.16666666666663,16.18260869565217,1036951809,2021-08-03T17:13:28Z
25.428571428571427,203.61904761904768,8.007490636704123,1250505786,2024-10-10T20:42:07Z
75.33333333333333,4454.380952380952,59.12895069532238,1248424372,2024-09-29T12:45:04Z
38.7,605.5666666666667,15.647717484926787,1246893869,2024-09-21T18:12:28Z
32.3125,794.6291666666665,24.5920051579626,1236263005,2024-07-23T19:16:52Z
43.4375,1122.929166666667,25.851606714628307,1011550535,2021-03-11T14:21:45Z
32.05882352941177,3270.7237076648835,102.02257436752846,970575358,2020-08-01T03:49:21Z
38.92857142857143,1219.4560439560437,31.325476358503874,966362130,2020-07-06T17:45:53Z
11.2,260.7,23.276785714285715,1260141116,2024-11-29T03:01:15Z
18.526315789473685,85.48538011695908,4.614267676767677,1258454242,2024-11-19T20:45:09Z
28.58974358974359,699.0904183535764,24.452489969317917,1140571055,2023-02-20T18:04:52Z
48.891304347826086,2242.4101449275363,45.86521416926041,1096789068,2022-07-06T16:41:24Z
5.0,4.0,0.8,1146811175,2023-03-27T02:42:43Z
16.90909090909091,312.27705627705626,18.467997951868917,1261622009,2024-12-07T01:18:57Z
21.25,324.9318181818182,15.290909090909091,1243655495,2024-09-02T18:24:32Z
6.6521739130434785,71.41897233201581,10.736185383244207,1140659194,2023-02-21T03:44:06Z
27.375,502.8392857142858,18.368558382257014,1020362512,2021-04-28T17:47:31Z
27.666666666666668,453.23809523809524,16.38209982788296,1016459633,2021-04-07T08:48:42Z
16.571428571428573,431.2857142857143,26.025862068965516,1006934708,2021-02-15T16:43:29Z
33.708333333333336,996.8242753623183,29.57204277959906,1247093773,2024-09-22T19:40:05Z
43.666666666666664,941.1333333333332,21.55267175572519,1234637955,2024-07-15T10:52:04Z
1.75,4.916666666666667,2.8095238095238098,1140658762,2023-02-21T03:40:16Z
14.615384615384615,239.12615384615378,16.361263157894733,963943730,2020-06-22T17:56:44Z
24.4,284.7111111111111,11.668488160291439,1118575392,2022-10-27T19:33:07Z
27.5,435.1,15.821818181818182,1049321420,2021-10-11T04:27:32Z
33.111111111111114,1287.111111111111,38.87248322147651,964663276,2020-06-26T20:46:49Z
21.72,228.87666666666664,10.537599754450582,1269123654,2025-01-13T04:15:57Z
23.615384615384617,384.7716346153846,16.293261400651463,1253119553,2024-10-24T12:56:12Z
4.125,5.267857142857144,1.2770562770562774,1158809719,2023-06-06T10:57:13Z
3.2,4.177777777777778,1.3055555555555556,968035185,2020-07-16T20:34:59Z
10.8,105.73333333333333,9.790123456790123,958041524,2020-05-21T18:42:16Z
24.916666666666668,590.3405797101449,23.692598516795112,1154727152,2023-05-14T08:25:57Z
24.6,375.6,15.268292682926829,1004673279,2021-02-03T20:19:32Z
2.6666666666666665,4.250000000000001,1.5937500000000004,995581439,2020-12-21T20:53:33Z
48.44444444444444,1595.027777777778,32.92488532110092,1261308065,2024-12-05T12:03:48Z
38.73684210526316,1127.6491228070176,29.110507246376816,1258444978,2024-11-19T19:48:02Z
42.916666666666664,2088.4469696969695,48.66284201235658,1253768469,2024-10-27T19:55:23Z
1.75,4.916666666666667,2.8095238095238098,1140658666,2023-02-21T03:39:29Z
15.636363636363637,233.85454545454544,14.955813953488372,1020814511,2021-05-01T05:41:36Z
27.333333333333332,471.25,17.240853658536587,1075970330,2022-03-08T17:10:01Z
11.35,109.50263157894736,9.647808949686992,1030391984,2021-06-25T16:57:48Z
46.578947368421055,3111.812865497076,66.80728185812931,1012337193,2021-03-15T20:52:42Z
2.75,2.5,0.9090909090909091,1019872735,2021-04-25T22:15:50Z
3.1666666666666665,12.166666666666668,3.842105263157895,970994427,2020-08-03T15:49:27Z
42.857142857142854,1771.8241758241757,41.342564102564104,1117338211,2022-10-21T05:15:05Z
4.0,4.666666666666667,1.1666666666666667,1062454385,2021-12-28T15:26:36Z
10.0625,276.8625,27.514285714285716,1021154248,2021-05-03T05:52:39Z
32.42857142857143,820.2637362637363,25.29447644866147,1178427758,2023-10-03T16:17:03Z
33.142857142857146,971.5343915343917,29.313537675606643,1080767285,2022-04-03T09:45:29Z
17.142857142857142,319.80952380952385,18.65555555555556,1043568082,2021-09-10T19:25:01Z
27.5,504.57142857142856,18.348051948051946,1020951556,2021-05-02T01:16:15Z
44.44444444444444,1305.0849673202615,29.364411764705885,1009975667,2021-03-03T05:58:09Z
32.54545454545455,866.8727272727274,26.635754189944137,1002078028,2021-01-22T19:06:11Z
27.142857142857142,218.52857142857147,8.05105263157895,1258609651,2024-11-20T17:19:58Z
65.0909090909091,3330.090909090909,51.160614525139664,1248420785,2024-09-29T12:13:01Z
14.694444444444445,72.38968253968255,4.926330002700514,1241722672,2024-08-22T20:07:19Z
44.5,394.2857142857143,8.860353130016051,1002078547,2021-01-22T19:09:28Z
2.125,0.4107142857142857,0.19327731092436973,995575569,2020-12-21T20:17:02Z
48.714285714285715,1569.2380952380954,32.21309872922777,994255307,2020-12-14T20:31:03Z
16.833333333333332,274.56666666666666,16.31089108910891,1009944015,2021-03-03T02:08:34Z
24.916666666666668,590.3405797101449,23.692598516795112,1155253603,2023-05-17T10:34:49Z
23.2,663.7333333333333,28.60919540229885,1080853696,2022-04-03T21:18:43Z
22.0,255.55555555555554,11.616161616161616,1250161814,2024-10-08T20:32:37Z
9.0,85.45454545454547,9.494949494949497,1173274051,2023-09-01T11:33:46Z
24.4,433.4105263157894,17.762726488352026,970321806,2020-07-30T16:36:07Z
2.0,0.0,0.0,1079596012,2022-03-27T16:46:16Z
28.09090909090909,402.58522727272725,14.33151294498382,1239831992,2024-08-11T20:38:33Z
31.49206349206349,944.9559365079361,30.00616129032257,1166005618,2023-07-18T20:16:39Z
43.925925925925924,2849.2774283717663,64.86550637945842,1144449337,2023-03-13T20:46:25Z
46.583333333333336,1264.44696969697,27.14376321353066,1009948615,2021-03-03T02:37:22Z
16.136363636363637,247.55194805194802,15.341247484909454,1268650209,2025-01-10T21:10:49Z
20.0,292.3636363636364,14.618181818181819,1262115758,2024-12-09T18:08:21Z
64.13333333333334,4342.1238095238095,67.7046332046332,1258229602,2024-11-18T21:06:06Z
28.46875,394.6441532258064,13.862363230763782,1239833468,2024-08-11T20:50:48Z
6.756756756756757,117.57807807807802,17.401555555555547,1065828260,2022-01-15T14:38:41Z
55.15,1902.4499999999998,34.49592021758839,958439729,2020-05-23T20:32:00Z
18.846153846153847,246.30769230769235,13.069387755102042,1263957243,2024-12-19T15:58:59Z
17.3,221.3444444444445,12.79447655748234,1237140084,2024-07-28T09:24:35Z
2.6666666666666665,2.2666666666666666,0.85,1233934150,2024-07-11T17:58:41Z
20.0,292.3636363636364,14.618181818181819,1262077022,2024-12-09T13:51:26Z
46.375,2143.982142857143,46.23142087023489,1247094049,2024-09-22T19:41:23Z
20.4,224.0421052631579,10.982456140350878,1082997449,2022-04-16T10:35:12Z
19.857142857142858,487.14285714285717,24.532374100719426,983845203,2020-10-16T15:53:28Z
5.2,7.7,1.4807692307692308,1241954200,2024-08-24T03:59:13Z
13.3125,95.16250000000001,7.148356807511738,1185609310,2023-11-17T21:46:25Z
41.94736842105263,5585.497076023393,133.15488637947863,970573470,2020-08-01T03:29:03Z
36.375,1045.1634615384614,28.7330161247687,965870414,2020-07-03T22:07:54Z
30.875,526.9821428571429,17.068247541931754,1008069029,2021-02-21T11:23:36Z
25.46153846153846,434.2692307692309,17.0558912386707,966362278,2020-07-06T17:46:51Z
42.2962962962963,899.2165242165245,21.25993533611748,1247556637,2024-09-24T20:44:52Z
18.0,249.2,13.844444444444443,963943674,2020-06-22T17:56:15Z
39.416666666666664,841.1742424242425,21.340572746492413,1027768299,2021-06-09T21:59:22Z
21.6,179.3,8.300925925925926,1016952127,2021-04-09T23:31:17Z
28.75,426.2142857142858,14.824844720496896,995755783,2020-12-22T18:51:22Z
30.415730337078653,717.4274770173646,23.587382879403563,1247769267,2024-09-25T22:24:29Z
16.181818181818183,97.16363636363636,6.004494382022471,1234643171,2024-07-15T11:42:42Z
14.602564102564102,418.71012321012324,28.673739780851285,1016613461,2021-04-08T03:39:32Z
18.5,299.0,16.16216216216216,961526354,2020-06-09T00:24:24Z
27.135135135135137,833.9814883376529,30.734377558260114,1166005574,2023-07-18T20:16:18Z
18.57894736842105,84.81286549707602,4.564998426188228,1258449192,2024-11-19T20:13:09Z
32.357142857142854,1076.2380952380952,33.26122148638705,1258228620,2024-11-18T20:58:32Z
60.76470588235294,3410.316176470588,56.12330590513068,1248466315,2024-09-29T17:36:34Z
62.54545454545455,3706.8727272727274,59.26686046511628,1241432827,2024-08-21T04:07:43Z
24.081632653061224,614.5348639455784,25.518820621468937,1137189742,2023-02-03T08:09:26Z
2.388888888888889,4.1339869281045765,1.730506155950753,1022037584,2021-05-08T02:18:57Z
49.083333333333336,1166.7753623188405,23.77131468221746,955877606,2020-05-10T08:54:55Z
10.743589743589743,84.14304993252362,7.83193066197714,1250988601,2024-10-13T18:41:34Z
25.23076923076923,404.6923076923078,16.039634146341466,1233941520,2024-07-11T18:50:55Z
26.65,806.028947368421,30.244988644218424,980140381,2020-09-24T20:45:55Z
41.5,1155.8076923076924,27.85078776645042,1027732400,2021-06-09T17:32:53Z
24.714285714285715,958.5714285714286,38.786127167630056,1021267242,2021-05-03T19:53:28Z
28.875,426.6964285714285,14.777365491651203,995760039,2020-12-22T19:18:38Z
32.4375,864.9291666666667,26.664482980089918,1258616781,2024-11-20T18:10:14Z
28.142857142857142,187.1428571428572,6.649746192893403,1251678263,2024-10-17T12:55:23Z
17.03448275862069,83.89162561576354,4.924812030075188,1248432513,2024-09-29T13:54:12Z
13.214285714285714,128.69312169312167,9.738938938938938,1234924729,2024-07-16T20:53:27Z
22.666666666666668,408.8095238095238,18.035714285714285,1233936243,2024-07-11T18:13:44Z
25.4375,236.26250000000002,9.28796068796069,1232818521,2024-07-05T19:21:57Z
24.666666666666668,631.6666666666666,25.608108108108105,1180547748,2023-10-17T09:53:20Z
33.111111111111114,697.986928104575,21.08014212396367,1208854899,2024-02-19T06:22:55Z
